image_path,fruit,cluster_id,grade,label
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.54.10 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.54.20 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.54.35 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.54.44 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.55.00 PM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.55.23 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.55.28 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.55.37 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.55.42 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.55.58 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.56.02 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.56.16 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.56.20 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.56.48 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.57.07 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.57.45 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.57.52 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.58.02 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.58.11 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.58.24 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.58.28 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.58.43 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.58.50 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.59.11 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.59.23 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.59.28 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.59.33 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.59.38 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.00.02 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.00.17 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.00.23 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.00.35 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.00.43 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.00.54 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.01.03 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.01.10 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.01.36 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.01.49 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.01.58 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.02.05 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.02.20 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.02.33 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.02.41 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.02.45 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.02.53 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.03.01 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.03.17 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.03.34 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.03.44 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.03.55 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.04.01 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.04.12 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.04.26 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.04.34 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.04.39 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.04.46 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.04.51 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.05.19 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.05.27 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.05.33 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.05.46 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.06.01 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.06.10 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.06.15 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.06.36 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.06.43 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.06.52 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.06.59 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.07.05 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.07.10 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.07.17 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.07.32 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.07.46 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.08.02 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.08.17 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.08.32 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.08.58 AM.png,orange,0,B,orange_B
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.09.14 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.09.25 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.09.37 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.09.43 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.09.54 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.10.04 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.10.10 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.10.16 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.10.27 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.10.38 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.10.45 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.11.02 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.11.10 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.11.17 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.11.28 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.11.45 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.11.57 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.12.04 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.13.19 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.13.24 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.13.29 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.13.35 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.13.44 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.13.51 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.13.58 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.14.03 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.14.32 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.14.43 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.14.53 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.15.01 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.15.08 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.15.13 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.15.21 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.15.27 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.15.39 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.16.08 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.16.16 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.16.22 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.16.33 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.16.45 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.16.54 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.17.01 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.17.05 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.17.10 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.17.19 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.17.31 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.17.37 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.17.51 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.18.02 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.18.07 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.18.23 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.18.27 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.18.34 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.18.40 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.18.52 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.19.08 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.19.17 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.20.06 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.20.21 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.20.25 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.50.19 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.50.28 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.50.33 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.50.47 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.51.02 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.51.08 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.51.13 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.51.47 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.52.03 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.52.12 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.52.16 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.52.21 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.52.32 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.52.40 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.52.46 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.52.55 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.53.12 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.53.22 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.53.33 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.53.53 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.54.10 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.54.20 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.54.35 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.54.44 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.54.55 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.55.00 PM.png,orange,2,C,orange_C
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.55.05 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.55.37 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.55.42 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.55.48 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.55.58 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.56.02 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.56.16 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.56.20 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.56.35 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.56.43 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.56.48 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.57.07 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.57.37 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.57.45 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.58.02 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.58.11 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.58.18 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.58.24 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.58.28 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.58.43 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.58.50 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.58.56 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.59.11 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.59.19 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.59.23 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.59.33 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.59.38 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.59.48 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-12 at 11.59.54 PM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.00.02 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.00.17 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.00.23 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.00.35 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.01.10 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.01.23 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.01.32 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.01.36 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.01.49 AM.png,orange,2,C,orange_C
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.02.05 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.02.20 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.02.33 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.02.41 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.02.45 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.02.53 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.03.01 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.03.17 AM.png,orange,1,A,orange_A
dataset\train\freshoranges\Screen Shot 2018-06-13 at 12.03.21 AM.png,orange,1,A,orange_A
